geo_accession,split,species
GSM7968067,TRAIN,HUMAN
GSM7974099,TRAIN,HUMAN
GSM7974266,TRAIN,HUMAN
GSM7974267,TRAIN,HUMAN
GSM7977523,TRAIN,HUMAN
GSM7978801,TRAIN,HUMAN
GSM7979084,TRAIN,HUMAN
GSM7979321,TRAIN,HUMAN
GSM7979446,TRAIN,HUMAN
GSM7979868,TRAIN,HUMAN
GSM7979900,TRAIN,HUMAN
GSM7980984,TRAIN,HUMAN
GSM7981105,TRAIN,HUMAN
GSM7981108,TRAIN,HUMAN
GSM7981114,TRAIN,HUMAN
GSM7984437,TRAIN,HUMAN
GSM7984518,TRAIN,HUMAN
GSM7989068,TRAIN,HUMAN
GSM7989745,TRAIN,HUMAN
GSM7989793,TRAIN,HUMAN
GSM7990091,TRAIN,HUMAN
GSM7990094,TRAIN,HUMAN
GSM7990564,TRAIN,HUMAN
GSM7991093,TRAIN,HUMAN
GSM7991116,TRAIN,HUMAN
GSM7991119,TRAIN,HUMAN
GSM7991151,TRAIN,HUMAN
GSM7991187,TRAIN,HUMAN
GSM7994679,TRAIN,HUMAN
GSM7994865,TRAIN,HUMAN
GSM7995360,TRAIN,HUMAN
GSM7998466,TRAIN,HUMAN
GSM7998474,TRAIN,HUMAN
GSM7998558,TRAIN,HUMAN
GSM7998583,TRAIN,HUMAN
GSM7998589,TRAIN,HUMAN
GSM7998823,TRAIN,HUMAN
GSM7998889,TRAIN,HUMAN
GSM7998946,TRAIN,HUMAN
GSM7999031,TRAIN,HUMAN
GSM7999055,TRAIN,HUMAN
GSM8000804,TRAIN,HUMAN
GSM8002292,TRAIN,HUMAN
GSM8003957,TRAIN,HUMAN
GSM8004646,TRAIN,HUMAN
GSM8005620,TRAIN,HUMAN
GSM8005973,TRAIN,HUMAN
GSM8006153,TRAIN,HUMAN
GSM8007289,TRAIN,HUMAN
GSM8010149,TRAIN,HUMAN
GSM8010761,TRAIN,HUMAN
GSM8011117,TRAIN,HUMAN
GSM8011710,TRAIN,HUMAN
GSM8011716,TRAIN,HUMAN
GSM8011721,TRAIN,HUMAN
GSM8011790,TRAIN,HUMAN
GSM8011798,TRAIN,HUMAN
GSM8013094,TRAIN,HUMAN
GSM8013443,TRAIN,HUMAN
GSM8013505,TRAIN,HUMAN
GSM8013573,TRAIN,HUMAN
GSM8014155,TRAIN,HUMAN
GSM8014855,TRAIN,HUMAN
GSM8016329,TRAIN,HUMAN
GSM8017266,TRAIN,HUMAN
GSM8017322,TRAIN,HUMAN
GSM8017345,TRAIN,HUMAN
GSM8017388,TRAIN,HUMAN
GSM8017421,TRAIN,HUMAN
GSM8018960,TRAIN,HUMAN
GSM8019256,TRAIN,HUMAN
GSM8021740,TRAIN,HUMAN
GSM8022808,TRAIN,HUMAN
GSM8022901,TRAIN,HUMAN
GSM8023029,TRAIN,HUMAN
GSM8023206,TRAIN,HUMAN
GSM8023395,TRAIN,HUMAN
GSM8023416,TRAIN,HUMAN
GSM8026952,TRAIN,HUMAN
GSM8027324,TRAIN,HUMAN
GSM8031802,TRAIN,HUMAN
GSM8031856,TRAIN,HUMAN
GSM8032842,TRAIN,HUMAN
GSM8035839,TRAIN,HUMAN
GSM8035880,TRAIN,HUMAN
GSM8036750,TRAIN,HUMAN
GSM8037390,TRAIN,HUMAN
GSM8037838,TRAIN,HUMAN
GSM8037843,TRAIN,HUMAN
GSM8037877,TRAIN,HUMAN
GSM8045724,TRAIN,HUMAN
GSM8045879,TRAIN,HUMAN
GSM8046136,TRAIN,HUMAN
GSM8046212,TRAIN,HUMAN
GSM8046218,TRAIN,HUMAN
GSM8046219,TRAIN,HUMAN
GSM8046780,TRAIN,HUMAN
GSM8046783,TRAIN,HUMAN
GSM8046787,TRAIN,HUMAN
GSM8047016,TRAIN,HUMAN
GSM8047155,TRAIN,HUMAN
GSM8047216,TRAIN,HUMAN
GSM8058274,TRAIN,HUMAN
GSM8058278,TRAIN,HUMAN
GSM8058819,TRAIN,HUMAN
GSM8059755,TRAIN,HUMAN
GSM8059966,TRAIN,HUMAN
GSM8062138,TRAIN,HUMAN
GSM8063177,TRAIN,HUMAN
GSM8063348,TRAIN,HUMAN
GSM8063363,TRAIN,HUMAN
GSM8063467,TRAIN,HUMAN
GSM8063478,TRAIN,HUMAN
GSM8063511,TRAIN,HUMAN
GSM8063519,TRAIN,HUMAN
GSM8063533,TRAIN,HUMAN
GSM8063921,TRAIN,HUMAN
GSM8065177,TRAIN,HUMAN
GSM8067104,TRAIN,HUMAN
GSM8072403,TRAIN,HUMAN
GSM8074145,TRAIN,HUMAN
GSM8074154,TRAIN,HUMAN
GSM8076350,TRAIN,HUMAN
GSM8077203,TRAIN,HUMAN
GSM8077208,TRAIN,HUMAN
GSM8078248,TRAIN,HUMAN
GSM8078258,TRAIN,HUMAN
GSM8080039,TRAIN,HUMAN
GSM8080052,TRAIN,HUMAN
GSM8080093,TRAIN,HUMAN
GSM8080109,TRAIN,HUMAN
GSM8080115,TRAIN,HUMAN
GSM8082358,TRAIN,HUMAN
GSM8082363,TRAIN,HUMAN
GSM8082370,TRAIN,HUMAN
GSM8083383,TRAIN,HUMAN
GSM8084461,TRAIN,HUMAN
GSM8084725,TRAIN,HUMAN
GSM8085054,TRAIN,HUMAN
GSM8085519,TRAIN,HUMAN
GSM8085603,TRAIN,HUMAN
GSM8091841,TRAIN,HUMAN
GSM8095939,TRAIN,HUMAN
GSM8098931,TRAIN,HUMAN
GSM8098937,TRAIN,HUMAN
GSM8098966,TRAIN,HUMAN
GSM8103247,TRAIN,HUMAN
GSM8111627,TRAIN,HUMAN
GSM8113020,TRAIN,HUMAN
GSM8116041,TRAIN,HUMAN
GSM8119640,TRAIN,HUMAN
GSM8120665,TRAIN,HUMAN
GSM8120688,TRAIN,HUMAN
GSM8122706,TRAIN,HUMAN
GSM8122726,TRAIN,HUMAN
GSM8123781,TRAIN,HUMAN
GSM8123823,TRAIN,HUMAN
GSM8124194,TRAIN,HUMAN
GSM8128131,TRAIN,HUMAN
GSM8129057,TRAIN,HUMAN
GSM8129091,TRAIN,HUMAN
GSM8131933,TRAIN,HUMAN
GSM8133007,TRAIN,HUMAN
GSM8137049,TRAIN,HUMAN
GSM8138498,TRAIN,HUMAN
GSM8138525,TRAIN,HUMAN
GSM8138556,TRAIN,HUMAN
GSM8138609,TRAIN,HUMAN
GSM8138806,TRAIN,HUMAN
GSM8138811,TRAIN,HUMAN
GSM8138873,TRAIN,HUMAN
GSM8139640,TRAIN,HUMAN
GSM8139674,TRAIN,HUMAN
GSM8146691,TRAIN,HUMAN
GSM8149077,TRAIN,HUMAN
GSM8149098,TRAIN,HUMAN
GSM8153647,TRAIN,HUMAN
GSM8153691,TRAIN,HUMAN
GSM8156237,TRAIN,HUMAN
GSM8158634,TRAIN,HUMAN
GSM8158635,TRAIN,HUMAN
GSM8163753,TRAIN,HUMAN
GSM8173172,TRAIN,HUMAN
GSM8180838,TRAIN,HUMAN
GSM8181632,TRAIN,HUMAN
GSM8181684,TRAIN,HUMAN
GSM8182125,TRAIN,HUMAN
GSM8186099,TRAIN,HUMAN
GSM8188187,TRAIN,HUMAN
GSM8189205,TRAIN,HUMAN
GSM8194450,TRAIN,HUMAN
GSM8194525,TRAIN,HUMAN
GSM8194535,TRAIN,HUMAN
GSM8195978,TRAIN,HUMAN
GSM8197128,TRAIN,HUMAN
GSM8197132,TRAIN,HUMAN
GSM8197138,TRAIN,HUMAN
GSM8207490,TRAIN,HUMAN
GSM8213619,TRAIN,HUMAN
GSM8213620,TRAIN,HUMAN
GSM8214632,TRAIN,HUMAN
GSM8214634,TRAIN,HUMAN
GSM8217140,TRAIN,HUMAN
GSM8218440,TRAIN,HUMAN
GSM8224135,TRAIN,HUMAN
GSM8224422,TRAIN,HUMAN
GSM8225454,TRAIN,HUMAN
GSM8225579,TRAIN,HUMAN
GSM8229239,TRAIN,HUMAN
GSM8232008,TRAIN,HUMAN
GSM8239163,TRAIN,HUMAN
GSM8239176,TRAIN,HUMAN
GSM8240605,TRAIN,HUMAN
GSM8240661,TRAIN,HUMAN
GSM8254904,TRAIN,HUMAN
GSM8254920,TRAIN,HUMAN
GSM8255982,TRAIN,HUMAN
GSM8255991,TRAIN,HUMAN
GSM8263842,TRAIN,HUMAN
GSM8271072,TRAIN,HUMAN
GSM8271204,TRAIN,HUMAN
GSM8275196,TRAIN,HUMAN
GSM8279201,TRAIN,HUMAN
GSM8281740,TRAIN,HUMAN
GSM8285471,TRAIN,HUMAN
GSM8285590,TRAIN,HUMAN
GSM8285807,TRAIN,HUMAN
GSM8286398,TRAIN,HUMAN
GSM8287330,TRAIN,HUMAN
GSM8289474,TRAIN,HUMAN
GSM8291463,TRAIN,HUMAN
GSM8294019,TRAIN,HUMAN
GSM8295182,TRAIN,HUMAN
GSM8295449,TRAIN,HUMAN
GSM8295960,TRAIN,HUMAN
GSM8295972,TRAIN,HUMAN
GSM8303128,TRAIN,HUMAN
GSM830453,TRAIN,HUMAN
GSM8312989,TRAIN,HUMAN
GSM8314939,TRAIN,HUMAN
GSM8319679,TRAIN,HUMAN
GSM8336965,TRAIN,HUMAN
GSM8337667,TRAIN,HUMAN
GSM8337679,TRAIN,HUMAN
GSM8338757,TRAIN,HUMAN
GSM8338840,TRAIN,HUMAN
GSM8338854,TRAIN,HUMAN
GSM8338939,TRAIN,HUMAN
GSM8338972,TRAIN,HUMAN
GSM8339009,TRAIN,HUMAN
GSM8339821,TRAIN,HUMAN
GSM8341793,TRAIN,HUMAN
GSM8343540,TRAIN,HUMAN
GSM8349754,TRAIN,HUMAN
GSM8350592,TRAIN,HUMAN
GSM8350595,TRAIN,HUMAN
GSM8370366,TRAIN,HUMAN
GSM8374155,TRAIN,HUMAN
GSM8382651,TRAIN,HUMAN
GSM8409126,TRAIN,HUMAN
GSM896808,TRAIN,HUMAN
GSM922183,TRAIN,HUMAN
GSM925762,TRAIN,HUMAN
GSM986134,TRAIN,HUMAN
GSM988513,TRAIN,HUMAN
GSM1000983,TRAIN,HUMAN
GSM1013480,TRAIN,HUMAN
GSM1019736,TRAIN,HUMAN
GSM1062239,TRAIN,HUMAN
GSM1084094,TRAIN,HUMAN
GSM1093233,TRAIN,HUMAN
GSM1100308,TRAIN,HUMAN
GSM1122676,TRAIN,HUMAN
GSM1131554,TRAIN,HUMAN
GSM1143927,TRAIN,HUMAN
GSM1155370,TRAIN,HUMAN
GSM1156817,TRAIN,HUMAN
GSM1156896,TRAIN,HUMAN
GSM1157269,TRAIN,HUMAN
GSM1157282,TRAIN,HUMAN
GSM1157292,TRAIN,HUMAN
GSM1157357,TRAIN,HUMAN
GSM1157373,TRAIN,HUMAN
GSM1157423,TRAIN,HUMAN
GSM1157425,TRAIN,HUMAN
GSM1157477,TRAIN,HUMAN
GSM1157598,TRAIN,HUMAN
GSM1157658,TRAIN,HUMAN
GSM1157802,TRAIN,HUMAN
GSM1157834,TRAIN,HUMAN
GSM1157936,TRAIN,HUMAN
GSM1157982,TRAIN,HUMAN
GSM1158065,TRAIN,HUMAN
GSM1158105,TRAIN,HUMAN
GSM1158138,TRAIN,HUMAN
GSM1158164,TRAIN,HUMAN
GSM1158245,TRAIN,HUMAN
GSM1158270,TRAIN,HUMAN
GSM1158288,TRAIN,HUMAN
GSM1158440,TRAIN,HUMAN
GSM1158486,TRAIN,HUMAN
GSM1158510,TRAIN,HUMAN
GSM1158526,TRAIN,HUMAN
GSM1158619,TRAIN,HUMAN
GSM1163004,TRAIN,HUMAN
GSM1166083,TRAIN,HUMAN
GSM1166114,TRAIN,HUMAN
GSM1166115,TRAIN,HUMAN
GSM1185134,TRAIN,HUMAN
GSM1185921,TRAIN,HUMAN
GSM1185932,TRAIN,HUMAN
GSM1186030,TRAIN,HUMAN
GSM1186069,TRAIN,HUMAN
GSM1186118,TRAIN,HUMAN
GSM1186137,TRAIN,HUMAN
GSM1202559,TRAIN,HUMAN
GSM1203332,TRAIN,HUMAN
GSM1203345,TRAIN,HUMAN
GSM1216822,TRAIN,HUMAN
GSM1216830,TRAIN,HUMAN
GSM1234176,TRAIN,HUMAN
GSM1241144,TRAIN,HUMAN
GSM1241329,TRAIN,HUMAN
GSM1241352,TRAIN,HUMAN
GSM1241357,TRAIN,HUMAN
GSM1244810,TRAIN,HUMAN
GSM1260549,TRAIN,HUMAN
GSM1260574,TRAIN,HUMAN
GSM1261035,TRAIN,HUMAN
GSM1261903,TRAIN,HUMAN
GSM1262033,TRAIN,HUMAN
GSM1269338,TRAIN,HUMAN
GSM1276858,TRAIN,HUMAN
GSM1276868,TRAIN,HUMAN
GSM1298106,TRAIN,HUMAN
GSM1298134,TRAIN,HUMAN
GSM1317641,TRAIN,HUMAN
GSM1323718,TRAIN,HUMAN
GSM1323723,TRAIN,HUMAN
GSM1333408,TRAIN,HUMAN
GSM1335729,TRAIN,HUMAN
GSM1335736,TRAIN,HUMAN
GSM1338315,TRAIN,HUMAN
GSM1338326,TRAIN,HUMAN
GSM1354449,TRAIN,HUMAN
GSM1354556,TRAIN,HUMAN
GSM1354580,TRAIN,HUMAN
GSM1354581,TRAIN,HUMAN
GSM1362000,TRAIN,HUMAN
GSM1362084,TRAIN,HUMAN
GSM1365960,TRAIN,HUMAN
GSM1366492,TRAIN,HUMAN
GSM1369002,TRAIN,HUMAN
GSM1379028,TRAIN,HUMAN
GSM1379031,TRAIN,HUMAN
GSM1382048,TRAIN,HUMAN
GSM1383764,TRAIN,HUMAN
GSM1383772,TRAIN,HUMAN
GSM1401695,TRAIN,HUMAN
GSM1406029,TRAIN,HUMAN
GSM1409336,TRAIN,HUMAN
GSM1409707,TRAIN,HUMAN
GSM1411011,TRAIN,HUMAN
GSM1414952,TRAIN,HUMAN
GSM1415613,TRAIN,HUMAN
GSM1421200,TRAIN,HUMAN
GSM1427354,TRAIN,HUMAN
GSM1431881,TRAIN,HUMAN
GSM1432816,TRAIN,HUMAN
GSM1435250,TRAIN,HUMAN
GSM1440662,TRAIN,HUMAN
GSM1443826,TRAIN,HUMAN
GSM1462863,TRAIN,HUMAN
GSM1464525,TRAIN,HUMAN
GSM1470408,TRAIN,HUMAN
GSM1489566,TRAIN,HUMAN
GSM1492882,TRAIN,HUMAN
GSM1498127,TRAIN,HUMAN
GSM1498825,TRAIN,HUMAN
GSM1506098,TRAIN,HUMAN
GSM1508011,TRAIN,HUMAN
GSM1510130,TRAIN,HUMAN
GSM1511878,TRAIN,HUMAN
GSM1519402,TRAIN,HUMAN
GSM1519403,TRAIN,HUMAN
GSM1521567,TRAIN,HUMAN
GSM1522335,TRAIN,HUMAN
GSM1522392,TRAIN,HUMAN
GSM1522395,TRAIN,HUMAN
GSM1528137,TRAIN,HUMAN
GSM1528211,TRAIN,HUMAN
GSM1528616,TRAIN,HUMAN
GSM1540526,TRAIN,HUMAN
GSM1540585,TRAIN,HUMAN
GSM1543668,TRAIN,HUMAN
GSM1544125,TRAIN,HUMAN
GSM1551978,TRAIN,HUMAN
GSM1552799,TRAIN,HUMAN
GSM1552808,TRAIN,HUMAN
GSM1553159,TRAIN,HUMAN
GSM1554598,TRAIN,HUMAN
GSM1554623,TRAIN,HUMAN
GSM1557108,TRAIN,HUMAN
GSM1560008,TRAIN,HUMAN
GSM1560747,TRAIN,HUMAN
GSM1560791,TRAIN,HUMAN
GSM1560823,TRAIN,HUMAN
GSM1561266,TRAIN,HUMAN
GSM1564103,TRAIN,HUMAN
GSM1565962,TRAIN,HUMAN
GSM1568801,TRAIN,HUMAN
GSM1571092,TRAIN,HUMAN
GSM1571099,TRAIN,HUMAN
GSM1572246,TRAIN,HUMAN
GSM1573659,TRAIN,HUMAN
GSM1574141,TRAIN,HUMAN
GSM1574305,TRAIN,HUMAN
GSM1575574,TRAIN,HUMAN
GSM1576144,TRAIN,HUMAN
GSM1580893,TRAIN,HUMAN
GSM1580932,TRAIN,HUMAN
GSM1581051,TRAIN,HUMAN
GSM1581088,TRAIN,HUMAN
GSM1581110,TRAIN,HUMAN
GSM1588914,TRAIN,HUMAN
GSM1598302,TRAIN,HUMAN
GSM1598465,TRAIN,HUMAN
GSM1598485,TRAIN,HUMAN
GSM1598513,TRAIN,HUMAN
GSM1598589,TRAIN,HUMAN
GSM1598692,TRAIN,HUMAN
GSM1599202,TRAIN,HUMAN
GSM1599909,TRAIN,HUMAN
GSM1603010,TRAIN,HUMAN
GSM1608010,TRAIN,HUMAN
GSM1611602,TRAIN,HUMAN
GSM1614658,TRAIN,HUMAN
GSM1619478,TRAIN,HUMAN
GSM1622382,TRAIN,HUMAN
GSM1623146,TRAIN,HUMAN
GSM1626706,TRAIN,HUMAN
GSM1630516,TRAIN,HUMAN
GSM1631266,TRAIN,HUMAN
GSM1631668,TRAIN,HUMAN
GSM1632423,TRAIN,HUMAN
GSM1634299,TRAIN,HUMAN
GSM1636710,TRAIN,HUMAN
GSM1636733,TRAIN,HUMAN
GSM1636839,TRAIN,HUMAN
GSM1636848,TRAIN,HUMAN
GSM1636851,TRAIN,HUMAN
GSM1642287,TRAIN,HUMAN
GSM1642306,TRAIN,HUMAN
GSM1646679,TRAIN,HUMAN
GSM1647949,TRAIN,HUMAN
GSM1648842,TRAIN,HUMAN
GSM1649197,TRAIN,HUMAN
GSM1654552,TRAIN,HUMAN
GSM1658390,TRAIN,HUMAN
GSM1659546,TRAIN,HUMAN
GSM1662691,TRAIN,HUMAN
GSM1662704,TRAIN,HUMAN
GSM1665188,TRAIN,HUMAN
GSM1669169,TRAIN,HUMAN
GSM1681903,TRAIN,HUMAN
GSM1684867,TRAIN,HUMAN
GSM1687385,TRAIN,HUMAN
GSM1698474,TRAIN,HUMAN
GSM1702681,TRAIN,HUMAN
GSM1703040,TRAIN,HUMAN
GSM1703059,TRAIN,HUMAN
GSM1703085,TRAIN,HUMAN
GSM1703124,TRAIN,HUMAN
GSM1703208,TRAIN,HUMAN
GSM1703702,TRAIN,HUMAN
GSM1703755,TRAIN,HUMAN
GSM1704364,TRAIN,HUMAN
GSM1704370,TRAIN,HUMAN
GSM1704434,TRAIN,HUMAN
GSM1704457,TRAIN,HUMAN
GSM1704460,TRAIN,HUMAN
GSM1704492,TRAIN,HUMAN
GSM1704796,TRAIN,HUMAN
GSM1707676,TRAIN,HUMAN
GSM1709548,TRAIN,HUMAN
GSM1712126,TRAIN,HUMAN
GSM1716738,TRAIN,HUMAN
GSM1722957,TRAIN,HUMAN
GSM1722959,TRAIN,HUMAN
GSM1726448,TRAIN,HUMAN
GSM1752989,TRAIN,HUMAN
GSM1753020,TRAIN,HUMAN
GSM1753029,TRAIN,HUMAN
GSM1817103,TRAIN,HUMAN
GSM1821978,TRAIN,HUMAN
GSM1823332,TRAIN,HUMAN
GSM1826783,TRAIN,HUMAN
GSM1828769,TRAIN,HUMAN
GSM1831816,TRAIN,HUMAN
GSM1831902,TRAIN,HUMAN
GSM1834804,TRAIN,HUMAN
GSM1835868,TRAIN,HUMAN
GSM1841068,TRAIN,HUMAN
GSM1844552,TRAIN,HUMAN
GSM1847019,TRAIN,HUMAN
GSM1850336,TRAIN,HUMAN
GSM1853556,TRAIN,HUMAN
GSM1856021,TRAIN,HUMAN
GSM1861970,TRAIN,HUMAN
GSM1863318,TRAIN,HUMAN
GSM1863749,TRAIN,HUMAN
GSM1872084,TRAIN,HUMAN
GSM1872834,TRAIN,HUMAN
GSM1872857,TRAIN,HUMAN
GSM1872883,TRAIN,HUMAN
GSM1872919,TRAIN,HUMAN
GSM1872952,TRAIN,HUMAN
GSM1873347,TRAIN,HUMAN
GSM1875299,TRAIN,HUMAN
GSM1884767,TRAIN,HUMAN
GSM1886859,TRAIN,HUMAN
GSM1888678,TRAIN,HUMAN
GSM1888830,TRAIN,HUMAN
GSM1890702,TRAIN,HUMAN
GSM1896098,TRAIN,HUMAN
GSM1896132,TRAIN,HUMAN
GSM1896135,TRAIN,HUMAN
GSM1896166,TRAIN,HUMAN
GSM1897335,TRAIN,HUMAN
GSM1899731,TRAIN,HUMAN
GSM1900666,TRAIN,HUMAN
GSM1901150,TRAIN,HUMAN
GSM1904497,TRAIN,HUMAN
GSM1907077,TRAIN,HUMAN
GSM1907893,TRAIN,HUMAN
GSM1917114,TRAIN,HUMAN
GSM1917133,TRAIN,HUMAN
GSM1917425,TRAIN,HUMAN
GSM1919395,TRAIN,HUMAN
GSM1922712,TRAIN,HUMAN
GSM1924561,TRAIN,HUMAN
GSM1925973,TRAIN,HUMAN
GSM1933863,TRAIN,HUMAN
GSM1937008,TRAIN,HUMAN
GSM1939610,TRAIN,HUMAN
GSM1941112,TRAIN,HUMAN
GSM1941113,TRAIN,HUMAN
GSM1944026,TRAIN,HUMAN
GSM1944517,TRAIN,HUMAN
GSM1946054,TRAIN,HUMAN
GSM1946183,TRAIN,HUMAN
GSM1946221,TRAIN,HUMAN
GSM1955082,TRAIN,HUMAN
GSM1956001,TRAIN,HUMAN
GSM1959787,TRAIN,HUMAN
GSM1961177,TRAIN,HUMAN
GSM1963044,TRAIN,HUMAN
GSM1964612,TRAIN,HUMAN
GSM1964616,TRAIN,HUMAN
GSM1968258,TRAIN,HUMAN
GSM1968991,TRAIN,HUMAN
GSM1969183,TRAIN,HUMAN
GSM1969195,TRAIN,HUMAN
GSM1970057,TRAIN,HUMAN
GSM1972961,TRAIN,HUMAN
GSM1973958,TRAIN,HUMAN
GSM1978259,TRAIN,HUMAN
GSM1981189,TRAIN,HUMAN
GSM2011256,TRAIN,HUMAN
GSM2024869,TRAIN,HUMAN
GSM2026981,TRAIN,HUMAN
GSM2027420,TRAIN,HUMAN
GSM2029377,TRAIN,HUMAN
GSM2036533,TRAIN,HUMAN
GSM2038169,TRAIN,HUMAN
GSM2040736,TRAIN,HUMAN
GSM2041041,TRAIN,HUMAN
GSM2042060,TRAIN,HUMAN
GSM2042100,TRAIN,HUMAN
GSM2042133,TRAIN,HUMAN
GSM2043604,TRAIN,HUMAN
GSM2043613,TRAIN,HUMAN
GSM2046138,TRAIN,HUMAN
GSM2050838,TRAIN,HUMAN
GSM2051137,TRAIN,HUMAN
GSM2052442,TRAIN,HUMAN
GSM2054131,TRAIN,HUMAN
GSM2054995,TRAIN,HUMAN
GSM2060173,TRAIN,HUMAN
GSM2061683,TRAIN,HUMAN
GSM2061714,TRAIN,HUMAN
GSM2061727,TRAIN,HUMAN
GSM2064243,TRAIN,HUMAN
GSM2067917,TRAIN,HUMAN
GSM2068647,TRAIN,HUMAN
GSM2072344,TRAIN,HUMAN
GSM2072369,TRAIN,HUMAN
GSM2072410,TRAIN,HUMAN
GSM2072536,TRAIN,HUMAN
GSM2081225,TRAIN,HUMAN
GSM2081430,TRAIN,HUMAN
GSM2081454,TRAIN,HUMAN
GSM2082072,TRAIN,HUMAN
GSM2082531,TRAIN,HUMAN
GSM2082560,TRAIN,HUMAN
GSM2082564,TRAIN,HUMAN
GSM2084395,TRAIN,HUMAN
GSM2084442,TRAIN,HUMAN
GSM2090606,TRAIN,HUMAN
GSM2090635,TRAIN,HUMAN
GSM2093118,TRAIN,HUMAN
GSM2093153,TRAIN,HUMAN
GSM2095931,TRAIN,HUMAN
GSM2095955,TRAIN,HUMAN
GSM2099999,TRAIN,HUMAN
GSM2100022,TRAIN,HUMAN
GSM2100154,TRAIN,HUMAN
GSM2100183,TRAIN,HUMAN
GSM2100236,TRAIN,HUMAN
GSM2100268,TRAIN,HUMAN
GSM2100951,TRAIN,HUMAN
GSM2103073,TRAIN,HUMAN
GSM2105095,TRAIN,HUMAN
GSM2107873,TRAIN,HUMAN
GSM2109055,TRAIN,HUMAN
GSM2109309,TRAIN,HUMAN
GSM2109386,TRAIN,HUMAN
GSM2111099,TRAIN,HUMAN
GSM2112783,TRAIN,HUMAN
GSM2114060,TRAIN,HUMAN
GSM2122561,TRAIN,HUMAN
GSM2124709,TRAIN,HUMAN
GSM2124716,TRAIN,HUMAN
GSM2125958,TRAIN,HUMAN
GSM2126064,TRAIN,HUMAN
GSM2127899,TRAIN,HUMAN
GSM2131115,TRAIN,HUMAN
GSM2131497,TRAIN,HUMAN
GSM2132254,TRAIN,HUMAN
GSM2132273,TRAIN,HUMAN
GSM2132409,TRAIN,HUMAN
GSM2133537,TRAIN,HUMAN
GSM2137709,TRAIN,HUMAN
GSM2138721,TRAIN,HUMAN
GSM2138734,TRAIN,HUMAN
GSM2138743,TRAIN,HUMAN
GSM2138754,TRAIN,HUMAN
GSM2138816,TRAIN,HUMAN
GSM2138889,TRAIN,HUMAN
GSM2138896,TRAIN,HUMAN
GSM2139055,TRAIN,HUMAN
GSM2141276,TRAIN,HUMAN
GSM2141301,TRAIN,HUMAN
GSM2141338,TRAIN,HUMAN
GSM2141346,TRAIN,HUMAN
GSM2141350,TRAIN,HUMAN
GSM2141415,TRAIN,HUMAN
GSM2141512,TRAIN,HUMAN
GSM2141649,TRAIN,HUMAN
GSM2141730,TRAIN,HUMAN
GSM2142366,TRAIN,HUMAN
GSM2142371,TRAIN,HUMAN
GSM2142485,TRAIN,HUMAN
GSM2142520,TRAIN,HUMAN
GSM2142546,TRAIN,HUMAN
GSM2142558,TRAIN,HUMAN
GSM2144501,TRAIN,HUMAN
GSM2147678,TRAIN,HUMAN
GSM2147944,TRAIN,HUMAN
GSM2151895,TRAIN,HUMAN
GSM2151927,TRAIN,HUMAN
GSM2152535,TRAIN,HUMAN
GSM2154870,TRAIN,HUMAN
GSM2157778,TRAIN,HUMAN
GSM2159746,TRAIN,HUMAN
GSM2177855,TRAIN,HUMAN
GSM2178805,TRAIN,HUMAN
GSM2190613,TRAIN,HUMAN
GSM2193061,TRAIN,HUMAN
GSM2204386,TRAIN,HUMAN
GSM2205683,TRAIN,HUMAN
GSM2209015,TRAIN,HUMAN
GSM2210110,TRAIN,HUMAN
GSM2211791,TRAIN,HUMAN
GSM2212041,TRAIN,HUMAN
GSM2214063,TRAIN,HUMAN
GSM2218719,TRAIN,HUMAN
GSM2226726,TRAIN,HUMAN
GSM2226835,TRAIN,HUMAN
GSM2228779,TRAIN,HUMAN
GSM2228919,TRAIN,HUMAN
GSM2241845,TRAIN,HUMAN
GSM2241851,TRAIN,HUMAN
GSM2242815,TRAIN,HUMAN
GSM2242856,TRAIN,HUMAN
GSM2242938,TRAIN,HUMAN
GSM2243027,TRAIN,HUMAN
GSM2247542,TRAIN,HUMAN
GSM2247738,TRAIN,HUMAN
GSM2248126,TRAIN,HUMAN
GSM2248186,TRAIN,HUMAN
GSM2248188,TRAIN,HUMAN
GSM2252989,TRAIN,HUMAN
GSM2255533,TRAIN,HUMAN
GSM2255534,TRAIN,HUMAN
GSM2255536,TRAIN,HUMAN
GSM2257992,TRAIN,HUMAN
GSM2257999,TRAIN,HUMAN
GSM2259165,TRAIN,HUMAN
GSM2259167,TRAIN,HUMAN
GSM2265682,TRAIN,HUMAN
GSM2265701,TRAIN,HUMAN
GSM2265715,TRAIN,HUMAN
GSM2266302,TRAIN,HUMAN
GSM2267070,TRAIN,HUMAN
GSM2268318,TRAIN,HUMAN
GSM2275110,TRAIN,HUMAN
GSM2275139,TRAIN,HUMAN
GSM2277341,TRAIN,HUMAN
GSM2277417,TRAIN,HUMAN
GSM2278025,TRAIN,HUMAN
GSM2281036,TRAIN,HUMAN
GSM2282044,TRAIN,HUMAN
GSM2284654,TRAIN,HUMAN
GSM2287768,TRAIN,HUMAN
GSM2292789,TRAIN,HUMAN
GSM2292817,TRAIN,HUMAN
GSM2295865,TRAIN,HUMAN
GSM2295867,TRAIN,HUMAN
GSM2302026,TRAIN,HUMAN
GSM2304500,TRAIN,HUMAN
GSM2308689,TRAIN,HUMAN
GSM2309479,TRAIN,HUMAN
GSM2309488,TRAIN,HUMAN
GSM2309519,TRAIN,HUMAN
GSM2309599,TRAIN,HUMAN
